,title,GoldenGlobes,Nominations_GoldenGlobes,Oscars,Nominations_Oscars
3880,maria full of grace,0.0,0.0,0.0,1.0
3881,beginners,0.0,0.0,0.0,0.0
3882,feast,0.0,0.0,0.0,0.0
3883,animal house,0.0,0.0,0.0,0.0
3884,goldfinger,0.0,0.0,1.0,1.0
3885,antiviral,0.0,0.0,0.0,0.0
3886,its a wonderful life,1.0,1.0,0.0,5.0
3887,trainspotting,0.0,0.0,0.0,1.0
3888,the original kings of comedy,0.0,0.0,0.0,0.0
3889,paranormal activity 2,0.0,0.0,0.0,0.0
3890,waking ned,0.0,0.0,0.0,0.0
3891,bowling for columbine,0.0,0.0,1.0,1.0
3892,coming home,0.0,0.0,0.0,0.0
3893,a nightmare on elm street part 2 freddys revenge,0.0,0.0,0.0,0.0
3894,a room with a view,0.0,0.0,0.0,0.0
3895,the purge,0.0,0.0,0.0,0.0
3896,sinister,0.0,0.0,0.0,0.0
3897,martin lawrence live runteldat,0.0,0.0,0.0,0.0
3898,cat on a hot tin roof,0.0,2.0,0.0,6.0
3899,beneath the planet of the apes,0.0,0.0,0.0,0.0
3900,air bud,0.0,0.0,0.0,0.0
3901,pokémon spell of the unknown,0.0,0.0,0.0,0.0
3902,friday the 13th part vi jason lives,0.0,0.0,0.0,0.0
3903,the bridge on the river kwai,3.0,4.0,7.0,8.0
3904,spaced invaders,0.0,0.0,0.0,0.0
3905,family plot,0.0,1.0,0.0,0.0
3906,the apartment,3.0,4.0,5.0,10.0
3907,jason goes to hell the final friday,0.0,0.0,0.0,0.0
3908,torn curtain,0.0,0.0,0.0,0.0
3909,dave chappelles block party,0.0,0.0,0.0,0.0
3910,slow west,0.0,0.0,0.0,0.0
3911,krush groove,0.0,0.0,0.0,0.0
3912,next day air,0.0,0.0,0.0,0.0
3913,elmer gantry,1.0,5.0,3.0,5.0
3914,judgment at nuremberg,2.0,6.0,2.0,11.0
3915,trippin,0.0,0.0,0.0,0.0
3916,red river,0.0,0.0,0.0,2.0
3917,phat girlz,0.0,0.0,0.0,0.0
3918,before midnight,0.0,1.0,0.0,1.0
3919,teen wolf too,0.0,0.0,0.0,0.0
3920,phantasm ii,0.0,0.0,0.0,0.0
3921,woman thou art loosed,0.0,0.0,0.0,0.0
3922,real women have curves,0.0,0.0,0.0,0.0
3923,water,0.0,0.0,0.0,0.0
3924,east is east,0.0,0.0,0.0,0.0
3925,whipped,0.0,0.0,0.0,0.0
3926,kama sutra  a tale of love,0.0,0.0,0.0,0.0
3927,please give,0.0,0.0,0.0,0.0
3928,willy wonka  the chocolate factory,0.0,1.0,0.0,0.0
3929,warlock the armageddon,0.0,0.0,0.0,0.0
3930,8 heads in a duffel bag,0.0,0.0,0.0,0.0
3931,days of heaven,0.0,2.0,1.0,4.0
3932,thirteen conversations about one thing,0.0,0.0,0.0,0.0
3933,jawbreaker,0.0,0.0,0.0,0.0
3934,basquiat,0.0,0.0,0.0,0.0
3935,frances ha,0.0,1.0,0.0,0.0
3936,tsotsi,0.0,1.0,1.0,1.0
3937,happiness,0.0,1.0,0.0,0.0
3938,dysfunktional family,0.0,0.0,0.0,0.0
3939,tusk,0.0,0.0,0.0,0.0
3940,oldboy,0.0,0.0,0.0,0.0
3941,letters to god,0.0,0.0,0.0,0.0
3942,hobo with a shotgun,0.0,0.0,0.0,0.0
3943,compadres,0.0,0.0,0.0,0.0
3944,freeway,0.0,0.0,0.0,0.0
3945,loves abiding joy,0.0,0.0,0.0,0.0
3946,fish tank,0.0,0.0,0.0,0.0
3947,damsels in distress,0.0,0.0,0.0,0.0
3948,creature,0.0,0.0,0.0,0.0
3949,bachelorette,0.0,0.0,0.0,0.0
3950,brave new girl,0.0,0.0,0.0,0.0
3951,tim and erics billion dollar movie,0.0,0.0,0.0,0.0
3952,summer storm,0.0,0.0,0.0,0.0
3953,fort mccoy,0.0,0.0,0.0,0.0
3954,chain letter,0.0,0.0,0.0,0.0
3955,just looking,0.0,0.0,0.0,0.0
3956,the divide,0.0,0.0,0.0,0.0
3957,the eclipse,0.0,0.0,0.0,0.0
3958,demonic,0.0,0.0,0.0,0.0
3959,my big fat independent movie,0.0,0.0,0.0,0.0
3960,the deported,0.0,0.0,0.0,0.0
3961,tanner hall,0.0,0.0,0.0,0.0
3962,open road,0.0,0.0,0.0,0.0
3963,they came together,0.0,0.0,0.0,0.0
3964,30 nights of paranormal activity with the devil inside the girl with the dragon tattoo,0.0,0.0,0.0,0.0
3965,never back down 2 the beatdown,0.0,0.0,0.0,0.0
3966,point blank,0.0,0.0,0.0,0.0
3967,four single fathers,0.0,0.0,0.0,0.0
3968,enter the dangerous mind,0.0,0.0,0.0,0.0
3969,something wicked,0.0,0.0,0.0,0.0
3970,awol72,0.0,0.0,0.0,0.0
3971,iguana,0.0,0.0,0.0,0.0
3972,chicago overcoat,0.0,0.0,0.0,0.0
3973,barry munday,0.0,0.0,0.0,0.0
3974,central station,1.0,2.0,0.0,2.0
3975,pocketful of miracles,2.0,4.0,0.0,3.0
3976,close range,0.0,0.0,0.0,0.0
3977,boynton beach club,0.0,0.0,0.0,0.0
3978,amnesiac,0.0,0.0,0.0,0.0
3979,freakonomics,0.0,0.0,0.0,0.0
3980,high tension,0.0,0.0,0.0,0.0
3981,griff the invisible,0.0,0.0,0.0,0.0
3982,unnatural,0.0,0.0,0.0,0.0
3983,hustle  flow,0.0,1.0,1.0,2.0
3984,some like it hot,3.0,3.0,1.0,6.0
3985,friday the 13th part vii the new blood,0.0,0.0,0.0,0.0
3986,the wizard of oz,0.0,0.0,2.0,5.0
3987,young frankenstein,0.0,2.0,0.0,2.0
3988,diary of the dead,0.0,0.0,0.0,0.0
3989,lage raho munna bhai,0.0,0.0,0.0,0.0
3990,ulees gold,1.0,1.0,0.0,1.0
3991,the black stallion,0.0,1.0,0.0,2.0
3992,sardaarji,0.0,0.0,0.0,0.0
3993,journey to saturn,0.0,0.0,0.0,0.0
3994,donovans reef,0.0,0.0,0.0,0.0
3995,the dress,0.0,0.0,0.0,0.0
3996,a guy named joe,0.0,0.0,0.0,1.0
3997,blazing saddles,0.0,0.0,0.0,3.0
3998,friday the 13th the final chapter,0.0,0.0,0.0,0.0
3999,ida,0.0,0.0,0.0,0.0
4000,maurice,0.0,0.0,0.0,1.0
4001,beer league,0.0,0.0,0.0,0.0
4002,riding giants,0.0,0.0,0.0,0.0
4003,timecrimes,0.0,0.0,0.0,0.0
4004,silver medalist,0.0,0.0,0.0,0.0
4005,timber falls,0.0,0.0,0.0,0.0
4006,singin in the rain,1.0,2.0,0.0,2.0
4007,fat sick  nearly dead,0.0,0.0,0.0,0.0
4008,a haunted house,0.0,0.0,0.0,0.0
4009,2016 obamas america,0.0,0.0,0.0,0.0
4010,that thing you do,0.0,1.0,0.0,1.0
4011,halloween iii season of the witch,0.0,0.0,0.0,0.0
4012,escape from the planet of the apes,0.0,0.0,0.0,0.0
4013,hud,0.0,5.0,3.0,7.0
4014,kevin hart let me explain,0.0,0.0,0.0,0.0
4015,my own private idaho,0.0,0.0,0.0,0.0
4016,garden state,0.0,0.0,0.0,0.0
4017,before sunrise,0.0,0.0,0.0,0.0
4018,evil words,0.0,0.0,0.0,0.0
4019,jesus son,0.0,0.0,0.0,0.0
4020,saving face,0.0,0.0,0.0,0.0
4021,brick lane,0.0,0.0,0.0,0.0
4022,robot  frank,0.0,0.0,0.0,0.0
4023,my life without me,0.0,0.0,0.0,0.0
4024,the spectacular now,0.0,0.0,0.0,0.0
4025,religulous,0.0,0.0,0.0,0.0
4026,fuel,0.0,0.0,0.0,0.0
4027,valley of the hearts delight,0.0,0.0,0.0,0.0
4028,eye of the dolphin,0.0,0.0,0.0,0.0
4029,8 the mormon proposition,0.0,0.0,0.0,0.0
4030,the other end of the line,0.0,0.0,0.0,0.0
4031,anatomy,0.0,0.0,0.0,0.0
4032,sleep dealer,0.0,0.0,0.0,0.0
4033,super,0.0,0.0,0.0,0.0
4034,christmas mail,0.0,0.0,0.0,0.0
4035,stung,0.0,0.0,0.0,0.0
4036,antibirth,0.0,0.0,0.0,0.0
4037,get on the bus,0.0,0.0,0.0,0.0
4038,thr3e,0.0,0.0,0.0,0.0
4039,idiocracy,0.0,0.0,0.0,0.0
4040,the rise of the krays,0.0,0.0,0.0,0.0
4041,this is england,0.0,0.0,0.0,0.0
4042,ufo,0.0,0.0,0.0,0.0
4043,bathing beauty,0.0,0.0,0.0,0.0
4044,go for it,0.0,0.0,0.0,0.0
4045,dancer texas pop 81,0.0,0.0,0.0,0.0
4046,show boat,0.0,0.0,0.0,2.0
4047,redemption road,0.0,0.0,0.0,0.0
4048,the calling,0.0,0.0,0.0,0.0
4049,the brave little toaster,0.0,0.0,0.0,0.0
4050,fantasia,0.0,0.0,0.0,0.0
4051,8 days,0.0,0.0,0.0,0.0
4052,friday the 13th part iii,0.0,0.0,0.0,0.0
4053,friday the 13th a new beginning,0.0,0.0,0.0,0.0
4054,the last sin eater,0.0,0.0,0.0,0.0
4055,do you believe,0.0,0.0,0.0,0.0
4056,impact point,0.0,0.0,0.0,0.0
4057,the valley of decision,0.0,0.0,0.0,2.0
4058,eden,0.0,0.0,0.0,0.0
4059,chicken tikka masala,0.0,0.0,0.0,0.0
4060,theres always woodstock,0.0,0.0,0.0,0.0
4061,jack brooks monster slayer,0.0,0.0,0.0,0.0
4062,the best years of our lives,2.0,2.0,7.0,8.0
4063,bully,0.0,0.0,0.0,0.0
4064,elling,0.0,0.0,0.0,1.0
4065,mi america,0.0,0.0,0.0,0.0
4066,rec,0.0,0.0,0.0,0.0
4067,lies in plain sight,0.0,0.0,0.0,0.0
4068,sharkskin,0.0,0.0,0.0,0.0
4069,containment,0.0,0.0,0.0,0.0
4070,the timber,0.0,0.0,0.0,0.0
4071,from russia with love,0.0,0.0,0.0,0.0
4072,the toxic avenger part ii,0.0,0.0,0.0,0.0
4073,sleeper,0.0,0.0,0.0,0.0
4074,it follows,0.0,0.0,0.0,0.0
4075,everything you always wanted to know about sex but were afraid to ask,0.0,0.0,0.0,0.0
4076,to kill a mockingbird,3.0,5.0,3.0,8.0
4077,mad max 2 the road warrior,0.0,0.0,0.0,0.0
4078,the legend of drunken master,0.0,0.0,0.0,0.0
4079,boys dont cry,1.0,2.0,1.0,2.0
4080,silent house,0.0,0.0,0.0,0.0
4081,the lives of others,0.0,1.0,1.0,1.0
4082,courageous,0.0,0.0,0.0,0.0
4083,the hustler,0.0,4.0,2.0,9.0
4084,boom town,0.0,0.0,0.0,2.0
4085,the triplets of belleville,0.0,0.0,0.0,2.0
4086,smoke signals,0.0,0.0,0.0,0.0
4087,american splendor,0.0,1.0,0.0,1.0
4088,before sunset,0.0,0.0,0.0,1.0
4089,amores perros,0.0,1.0,0.0,1.0
4090,thirteen,0.0,2.0,0.0,1.0
4091,gentlemans agreement,4.0,4.0,3.0,8.0
4092,winters bone,0.0,1.0,0.0,4.0
4093,touching the void,0.0,0.0,0.0,0.0
4094,alexanders ragtime band,0.0,0.0,1.0,6.0
4095,me and you and everyone we know,0.0,0.0,0.0,0.0
4096,inside job,0.0,0.0,1.0,1.0
4097,we are your friends,0.0,0.0,0.0,0.0
4098,ghost dog the way of the samurai,0.0,0.0,0.0,0.0
4099,harsh times,0.0,0.0,0.0,0.0
4100,captive,0.0,0.0,0.0,0.0
4101,full frontal,0.0,0.0,0.0,0.0
4102,witchboard,0.0,0.0,0.0,0.0
4103,shortbus,0.0,0.0,0.0,0.0
4104,waltz with bashir,1.0,1.0,0.0,1.0
4105,the book of mormon movie volume 1 the journey,0.0,0.0,0.0,0.0
4106,no end in sight,0.0,0.0,0.0,1.0
4107,the diary of a teenage girl,0.0,0.0,0.0,0.0
4108,in the shadow of the moon,0.0,0.0,0.0,0.0
4109,meeks cutoff,0.0,0.0,0.0,0.0
4110,inside deep throat,0.0,0.0,0.0,0.0
4111,dinner rush,0.0,0.0,0.0,0.0
4112,clockwatchers,0.0,0.0,0.0,0.0
4113,the virginity hit,0.0,0.0,0.0,0.0
4114,subway,0.0,0.0,0.0,0.0
4115,house of d,0.0,0.0,0.0,0.0
4116,teeth,0.0,0.0,0.0,0.0
4117,sixstring samurai,0.0,0.0,0.0,0.0
4118,hum to mohabbat karega,0.0,0.0,0.0,0.0
4119,its all gone pete tong,0.0,0.0,0.0,0.0
4120,saint john of las vegas,0.0,0.0,0.0,0.0
4121,24 7 twenty four seven,0.0,0.0,0.0,0.0
4122,stonewall,0.0,0.0,0.0,0.0
4123,roadside romeo,0.0,0.0,0.0,0.0
4124,this thing of ours,0.0,0.0,0.0,0.0
4125,the lost medallion the adventures of billy stone,0.0,0.0,0.0,0.0
4126,the last five years,0.0,0.0,0.0,0.0
4127,the missing person,0.0,0.0,0.0,0.0
4128,return of the living dead 3,0.0,0.0,0.0,0.0
4129,london,0.0,0.0,0.0,0.0
4130,sherrybaby,0.0,1.0,0.0,0.0
4131,circle,0.0,0.0,0.0,0.0
4132,eden lake,0.0,0.0,0.0,0.0
4133,plush,0.0,0.0,0.0,0.0
4134,lesbian vampire killers,0.0,0.0,0.0,0.0
4135,gangsters paradise jerusalema,0.0,0.0,0.0,0.0
4136,freeze frame,0.0,0.0,0.0,0.0
4137,grave encounters,0.0,0.0,0.0,0.0
4138,stitches,0.0,0.0,0.0,0.0
4139,nine dead,0.0,0.0,0.0,0.0
4140,to be frank sinatra at 100,0.0,0.0,0.0,0.0
4141,bananas,0.0,0.0,0.0,0.0
4142,supercapitalist,0.0,0.0,0.0,0.0
4143,rockaway,0.0,0.0,0.0,0.0
4144,the lady from shanghai,0.0,0.0,0.0,0.0
4145,no mans land the rise of reeker,0.0,0.0,0.0,0.0
4146,highway,0.0,0.0,0.0,0.0
4147,small apartments,0.0,0.0,0.0,0.0
4148,coffee town,0.0,0.0,0.0,0.0
4149,the ghastly love of johnny x,0.0,0.0,0.0,0.0
4150,all is bright,0.0,0.0,0.0,0.0
4151,the torture chamber of dr sadism,0.0,0.0,0.0,0.0
4152,straight as,0.0,0.0,0.0,0.0
4153,a funny thing happened on the way to the forum,0.0,1.0,1.0,1.0
4154,slacker uprising,0.0,0.0,0.0,0.0
4155,the legend of hells gate an american conspiracy,0.0,0.0,0.0,0.0
4156,the walking deceased,0.0,0.0,0.0,0.0
4157,the curse of downers grove,0.0,0.0,0.0,0.0
4158,shark lake,0.0,0.0,0.0,0.0
4159,rivers edge,0.0,0.0,0.0,0.0
4160,northfork,0.0,0.0,0.0,0.0
4161,the marine 4 moving target,0.0,0.0,0.0,0.0
4162,buried,0.0,0.0,0.0,0.0
4163,submarine,0.0,0.0,0.0,0.0
4164,the square,0.0,0.0,0.0,1.0
4165,one to another,0.0,0.0,0.0,0.0
4166,abcd any body can dance,0.0,0.0,0.0,0.0
4167,man on wire,0.0,0.0,1.0,1.0
4168,abandoned,0.0,0.0,0.0,0.0
4169,brotherly love,0.0,0.0,0.0,0.0
4170,the last exorcism,0.0,0.0,0.0,0.0
4171,nowhere boy,0.0,0.0,0.0,0.0
4172,a streetcar named desire,1.0,3.0,4.0,12.0
4173,dr strangelove or how i learned to stop worrying and love the bomb,0.0,0.0,0.0,4.0
4174,the crime of padre amaro,0.0,1.0,0.0,0.0
4175,beasts of the southern wild,0.0,0.0,0.0,4.0
4176,battle for the planet of the apes,0.0,0.0,0.0,0.0
4177,songcatcher,0.0,0.0,0.0,0.0
4178,higher ground,0.0,0.0,0.0,0.0
4179,vaalu,0.0,0.0,0.0,0.0
4180,the greatest movie ever sold,0.0,0.0,0.0,0.0
4181,ed and his dead mother,0.0,0.0,0.0,0.0
4182,travellers and magicians,0.0,0.0,0.0,0.0
4183,hang em high,0.0,0.0,0.0,0.0
4184,deadline  usa,0.0,0.0,0.0,0.0
4185,sublime,0.0,0.0,0.0,0.0
4186,a beginners guide to snuff,0.0,0.0,0.0,0.0
4187,independence daysaster,0.0,0.0,0.0,0.0
4188,dysfunctional friends,0.0,0.0,0.0,0.0
4189,run lola run,0.0,0.0,0.0,0.0
4190,may,0.0,0.0,0.0,0.0
4191,against the wild,0.0,0.0,0.0,0.0
4192,under the same moon,0.0,0.0,0.0,0.0
4193,conquest of the planet of the apes,0.0,0.0,0.0,0.0
4194,in the bedroom,1.0,3.0,0.0,5.0
4195,i spit on your grave,0.0,0.0,0.0,0.0
4196,happy texas,0.0,0.0,0.0,0.0
4197,my summer of love,0.0,0.0,0.0,0.0
4198,the lunchbox,0.0,0.0,0.0,0.0
4199,yes,0.0,0.0,0.0,0.0
4200,you cant take it with you,0.0,0.0,2.0,7.0
4201,from here to eternity,2.0,2.0,8.0,13.0
4202,she wore a yellow ribbon,0.0,0.0,1.0,1.0
4203,grace unplugged,0.0,0.0,0.0,0.0
4204,foolish,0.0,0.0,0.0,0.0
4205,nsecure,0.0,0.0,0.0,0.0
4206,caramel,0.0,0.0,0.0,0.0
4207,out of the dark,0.0,0.0,0.0,0.0
4208,the bubble,0.0,0.0,0.0,0.0
4209,the conversation,0.0,4.0,0.0,3.0
4210,dil jo bhi kahey,0.0,0.0,0.0,0.0
4211,mississippi mermaid,0.0,0.0,0.0,0.0
4212,i love your work,0.0,0.0,0.0,0.0
4213,cabin fever,0.0,0.0,0.0,0.0
4214,waitress,0.0,0.0,0.0,0.0
4215,bloodsport,0.0,0.0,0.0,0.0
4216,mr smith goes to washington,0.0,0.0,1.0,11.0
4217,kids,0.0,0.0,0.0,0.0
4218,the squid and the whale,0.0,3.0,0.0,1.0
4219,kissing jessica stein,0.0,0.0,0.0,0.0
4220,kickboxer vengeance,0.0,0.0,0.0,0.0
4221,spellbound,0.0,0.0,1.0,6.0
4222,exotica,0.0,0.0,0.0,0.0
4223,buffalo 66,0.0,0.0,0.0,0.0
4224,insidious,0.0,0.0,0.0,0.0
4225,repo man,0.0,0.0,0.0,0.0
4226,nine queens,0.0,0.0,0.0,0.0
4227,the gatekeepers,0.0,0.0,0.0,1.0
4228,the ballad of jack and rose,0.0,0.0,0.0,0.0
4229,the to do list,0.0,0.0,0.0,0.0
4230,killing zoe,0.0,0.0,0.0,0.0
4231,the believer,0.0,0.0,0.0,0.0
4232,snow angels,0.0,0.0,0.0,0.0
4233,unsullied,0.0,0.0,0.0,0.0
4234,session 9,0.0,0.0,0.0,0.0
4235,i want someone to eat cheese with,0.0,0.0,0.0,0.0
4236,moozlum,0.0,0.0,0.0,0.0
4237,hatchet,0.0,0.0,0.0,0.0
4238,modern times,0.0,0.0,0.0,0.0
4239,stolen summer,0.0,0.0,0.0,0.0
4240,my name is bruce,0.0,0.0,0.0,0.0
4241,the salon,0.0,0.0,0.0,0.0
4242,road hard,0.0,0.0,0.0,0.0
4243,forty shades of blue,0.0,0.0,0.0,0.0
4244,amigo,0.0,0.0,0.0,0.0
4245,pontypool,0.0,0.0,0.0,0.0
4246,trucker,0.0,0.0,0.0,0.0
4247,me you and five bucks,0.0,0.0,0.0,0.0
4248,the lords of salem,0.0,0.0,0.0,0.0
4249,housebound,0.0,0.0,0.0,0.0
4250,walmart the high cost of low price,0.0,0.0,0.0,0.0
4251,fetching cody,0.0,0.0,0.0,0.0
4252,last i heard,0.0,0.0,0.0,0.0
4253,closer to the moon,0.0,0.0,0.0,0.0
4254,mutant world,0.0,0.0,0.0,0.0
4255,growing up smith,0.0,0.0,0.0,0.0
4256,checkmate,0.0,0.0,0.0,0.0
4257,horror,0.0,0.0,0.0,0.0
4258,wind walkers,0.0,0.0,0.0,0.0
4259,snow white and the seven dwarfs,0.0,0.0,0.0,1.0
4260,the holy girl,0.0,0.0,0.0,0.0
4261,shalako,0.0,0.0,0.0,0.0
4262,incident at loch ness,0.0,0.0,0.0,0.0
4263,the dog lover,0.0,0.0,0.0,0.0
4264,girlhouse,0.0,0.0,0.0,0.0
4265,the blue room,0.0,0.0,0.0,0.0
4266,house at the end of the drive,0.0,0.0,0.0,0.0
4267,batman,0.0,0.0,0.0,0.0
4268,lock stock and two smoking barrels,0.0,0.0,0.0,0.0
4269,the ballad of gregorio cortez,0.0,0.0,0.0,0.0
4270,the celebration,0.0,1.0,0.0,0.0
4271,trees lounge,0.0,0.0,0.0,0.0
4272,journey from the fall,0.0,0.0,0.0,0.0
4273,the basket,0.0,0.0,0.0,0.0
4274,eddie the sleepwalking cannibal,0.0,0.0,0.0,0.0
4275,queen of the mountains,0.0,0.0,0.0,0.0
4276,defcon 4,0.0,0.0,0.0,0.0
4277,the hebrew hammer,0.0,0.0,0.0,0.0
4278,neal n nikki,0.0,0.0,0.0,0.0
4279,the 41–year–old virgin who knocked up sarah marshall and felt superbad about it,0.0,0.0,0.0,0.0
4280,forget me not,0.0,0.0,0.0,0.0
4281,rebecca,0.0,0.0,2.0,11.0
4282,friday the 13th part 2,0.0,0.0,0.0,0.0
4283,the lost weekend,3.0,3.0,4.0,7.0
4284,chud,0.0,0.0,0.0,0.0
4285,filly brown,0.0,0.0,0.0,0.0
4286,the lion of judah,0.0,0.0,0.0,0.0
4287,niagara,0.0,0.0,0.0,0.0
4288,how green was my valley,0.0,0.0,5.0,10.0
4289,da sweet blood of jesus,0.0,0.0,0.0,0.0
4290,sex lies and videotape,0.0,3.0,0.0,1.0
4291,saw,0.0,0.0,0.0,0.0
4292,super troopers,0.0,0.0,0.0,0.0
4293,the algerian,0.0,0.0,0.0,0.0
4294,the amazing catfish,0.0,0.0,0.0,0.0
4295,monsoon wedding,0.0,1.0,0.0,0.0
4296,you can count on me,0.0,2.0,0.0,2.0
4297,the trouble with harry,0.0,0.0,0.0,0.0
4298,but im a cheerleader,0.0,0.0,0.0,0.0
4299,home run,0.0,0.0,0.0,0.0
4300,reservoir dogs,0.0,0.0,0.0,0.0
4301,the blue bird,0.0,0.0,0.0,2.0
4302,the good the bad and the ugly,0.0,0.0,0.0,0.0
4303,the second mother,0.0,0.0,0.0,0.0
4304,blue like jazz,0.0,0.0,0.0,0.0
4305,down  out with the dolls,0.0,0.0,0.0,0.0
4306,pink ribbons inc,0.0,0.0,0.0,0.0
4307,certifiably jonathan,0.0,0.0,0.0,0.0
4308,desire,0.0,0.0,0.0,0.0
4309,the blade of don juan,0.0,0.0,0.0,0.0
4310,grand theft parsons,0.0,0.0,0.0,0.0
4311,extreme movie,0.0,0.0,0.0,0.0
4312,the charge of the light brigade,0.0,0.0,1.0,3.0
4313,below zero,0.0,0.0,0.0,0.0
4314,crowsnest,0.0,0.0,0.0,0.0
4315,airborne,0.0,0.0,0.0,0.0
4316,cotton comes to harlem,0.0,0.0,0.0,0.0
4317,the wicked within,0.0,0.0,0.0,0.0
4318,bleeding hearts,0.0,0.0,0.0,0.0
4319,waiting,0.0,0.0,0.0,0.0
4320,dead mans shoes,0.0,0.0,0.0,0.0
4321,from a whisper to a scream,0.0,0.0,0.0,0.0
4322,sex with strangers,0.0,0.0,0.0,0.0
4323,dracula pages from a virgins diary,0.0,0.0,0.0,0.0
4324,faith like potatoes,0.0,0.0,0.0,0.0
4325,beyond the black rainbow,0.0,0.0,0.0,0.0
4326,the raid,0.0,0.0,0.0,0.0
4327,the dead undead,0.0,0.0,0.0,0.0
4328,the vatican exorcisms,0.0,0.0,0.0,0.0
4329,casablanca,0.0,0.0,0.0,0.0
4330,lake mungo,0.0,0.0,0.0,0.0
4331,rocket singh salesman of the year,0.0,0.0,0.0,0.0
4332,silent running,0.0,0.0,0.0,0.0
4333,rocky,1.0,6.0,3.0,10.0
4334,the sleepwalker,0.0,0.0,0.0,0.0
4335,tom jones,1.0,7.0,4.0,10.0
4336,unfriended,0.0,0.0,0.0,0.0
4337,taxi driver,0.0,2.0,0.0,4.0
4338,the howling,0.0,0.0,0.0,0.0
4339,dr no,0.0,0.0,0.0,0.0
4340,chernobyl diaries,0.0,0.0,0.0,0.0
4341,hellraiser,0.0,0.0,0.0,0.0
4342,gods not dead 2,0.0,0.0,0.0,0.0
4343,crywolf,0.0,0.0,0.0,0.0
4344,godzilla 2000,0.0,0.0,0.0,0.0
4345,blue valentine,0.0,2.0,0.0,1.0
4346,transamerica,1.0,2.0,0.0,2.0
4347,the devil inside,0.0,0.0,0.0,0.0
4348,beyond the valley of the dolls,0.0,0.0,0.0,0.0
4349,love me tender,0.0,0.0,0.0,0.0
4350,an inconvenient truth,0.0,0.0,2.0,2.0
4351,sands of iwo jima,0.0,0.0,0.0,4.0
4352,shine a light,0.0,0.0,0.0,0.0
4353,the green inferno,0.0,0.0,0.0,0.0
4354,departure,0.0,0.0,0.0,0.0
4355,the sessions,0.0,2.0,0.0,1.0
4356,food inc,0.0,0.0,0.0,0.0
4357,october baby,0.0,0.0,0.0,0.0
4358,next stop wonderland,0.0,0.0,0.0,0.0
4359,the skeleton twins,0.0,0.0,0.0,0.0
4360,martha marcy may marlene,0.0,0.0,0.0,0.0
4361,obvious child,0.0,0.0,0.0,0.0
4362,frozen river,0.0,0.0,0.0,2.0
4363,20 feet from stardom,0.0,0.0,1.0,1.0
4364,two girls and a guy,0.0,0.0,0.0,0.0
4365,walking and talking,0.0,0.0,0.0,0.0
4366,who killed the electric car,0.0,0.0,0.0,0.0
4367,the broken hearts club a romantic comedy,0.0,0.0,0.0,0.0
4368,bubba hotep,0.0,0.0,0.0,0.0
4369,slam,0.0,0.0,0.0,0.0
4370,brigham city,0.0,0.0,0.0,0.0
4371,fiza,0.0,0.0,0.0,0.0
4372,orgazmo,0.0,0.0,0.0,0.0
4373,all the real girls,0.0,0.0,0.0,0.0
4374,dream with the fishes,0.0,0.0,0.0,0.0
4375,blue car,0.0,0.0,0.0,0.0
4376,palo alto,0.0,0.0,0.0,0.0
4377,ajami,0.0,0.0,0.0,1.0
4378,wristcutters a love story,0.0,0.0,0.0,0.0
4379,i origins,0.0,0.0,0.0,0.0
4380,the battle of shaker heights,0.0,0.0,0.0,0.0
4381,the act of killing,0.0,0.0,0.0,0.0
4382,taxi to the dark side,0.0,0.0,1.0,1.0
4383,once in a lifetime the extraordinary story of the new york cosmos,0.0,0.0,0.0,0.0
4384,guiana 1838,0.0,0.0,0.0,0.0
4385,lisa picard is famous,0.0,0.0,0.0,0.0
4386,antarctica a year on ice,0.0,0.0,0.0,0.0
4387,a lego brickumentary,0.0,0.0,0.0,0.0
4388,hardflip,0.0,0.0,0.0,0.0
4389,chocolate deep dark secrets,0.0,0.0,0.0,0.0
4390,the house of the devil,0.0,0.0,0.0,0.0
4391,the perfect host,0.0,0.0,0.0,0.0
4392,safe men,0.0,0.0,0.0,0.0
4393,speedway junky,0.0,0.0,0.0,0.0
4394,the last big thing,0.0,0.0,0.0,0.0
4395,the specials,0.0,0.0,0.0,0.0
4396,16 to life,0.0,0.0,0.0,0.0
4397,alone with her,0.0,0.0,0.0,0.0
4398,creative control,0.0,0.0,0.0,0.0
4399,special,0.0,0.0,0.0,0.0
4400,sparkler,0.0,0.0,0.0,0.0
4401,the helix loaded,0.0,0.0,0.0,0.0
4402,in her line of fire,0.0,0.0,0.0,0.0
4403,the jimmy show,0.0,0.0,0.0,0.0
4404,heli,0.0,0.0,0.0,0.0
4405,karachi se lahore,0.0,0.0,0.0,0.0
4406,loving annabelle,0.0,0.0,0.0,0.0
4407,hits,0.0,0.0,0.0,0.0
4408,jimmy and judy,0.0,0.0,0.0,0.0
4409,frat party,0.0,0.0,0.0,0.0
4410,the partys over,0.0,0.0,0.0,0.0
4411,proud,0.0,0.0,0.0,0.0
4412,the poker house,0.0,0.0,0.0,0.0
4413,childless,0.0,0.0,0.0,0.0
4414,zmd zombies of mass destruction,0.0,0.0,0.0,0.0
4415,snow white a deadly summer,0.0,0.0,0.0,0.0
4416,hidden away,0.0,0.0,0.0,0.0
4417,my last day without you,0.0,0.0,0.0,0.0
4418,steppin the movie,0.0,0.0,0.0,0.0
4419,doc hollidays revenge,0.0,0.0,0.0,0.0
